date,exit_page_path,page_depth,exits,exit_rate,avg_session_duration
2020-01-12,/courses,4,1,11.11111111111111,1836
2020-01-12,/blog,1,1,50,31
2020-01-12,/courses,2,1,50,110
2020-01-12,/edinburgh,3,1,100,0
2020-01-12,/blog,5,1,100,0
2020-01-12,/courses,2,1,33.33333333333333,55
2020-01-12,/courses,2,1,50,49
2020-01-12,/glasgow,1,1,25,103
2020-01-12,/courses,5,1,100,0
2020-01-12,/courses,1,2,100,0
2020-01-12,/blog,1,1,33.33333333333333,66
2020-01-12,/black-friday-lottery,1,1,100,0
2020-01-12,/courses,2,2,100,0
2020-01-12,/courses,4,9,100,0
2020-01-12,/store,2,1,50,42
2020-01-12,/blog,4,1,100,0
2020-01-12,/store,3,1,100,0
2020-01-13,/admissions-track,1,3,20,136
2020-01-13,/courses,3,1,12.5,1107
2020-01-13,/blog,5,4,100,0
2020-01-13,/courses,8,1,33.33333333333333,191
2020-01-13,/courses,1,1,16.666666666666664,102
2020-01-13,/edinburgh,1,1,33.33333333333333,52
2020-01-13,/glasgow,10,1,6.666666666666667,1156
2020-01-13,/blog,2,1,100,0
2020-01-13,/blog,3,1,50,44
2020-01-13,/courses,4,1,25,171
2020-01-13,/courses,4,1,25,289
2020-01-13,/blog,1,1,5.555555555555555,808
2020-01-13,/blog,19,1,100,0
2020-01-13,//da-announcement,4,1,100,0
2020-01-13,/blog,5,22,100,0
2020-01-13,/about,1,1,20,220
2020-01-13,/for-employers,2,1,100,0
2020-01-13,/blog,3,1,100,0
2020-01-13,/courses,4,1,100,0
2020-01-13,/courses,6,1,25,127
2020-01-13,/courses,1,1,100,0
2020-01-13,/courses,2,1,50,65
2020-01-13,/events,3,2,33.33333333333333,89
2020-01-13,/courses,1,2,33.33333333333333,128
2020-01-13,/blog,4,2,100,0
2020-01-13,/courses,16,1,25,96
2020-01-13,/courses,1,1,12.5,526
2020-01-13,/courses,1,1,14.285714285714285,171
2020-01-13,/courses,1,1,14.285714285714285,106
2020-01-13,/black-friday-lottery,1,1,50,224
2020-01-13,/about,1,1,50,26
2020-01-13,/courses,1,1,25,101
2020-01-13,/blog,2,6,100,0
2020-01-13,/events,1,2,50,80.5
2020-01-13,/courses,3,1,100,0
2020-01-13,//da-announcement,1,1,25,40
2020-01-13,/events,14,5,50,377.8
2020-01-13,/courses,3,2,20,80.5
2020-01-13,/courses,8,11,100,0
2020-01-13,//da-announcement,1,1,9.090909090909092,156
2020-01-13,/courses,3,3,100,0
2020-01-13,/blog,1,1,100,0
2020-01-13,/blog,1,2,100,0
2020-01-13,/courses,5,2,50,56.5
2020-01-13,/blog,28,6,100,0
2020-01-13,/courses,1,3,33.33333333333333,44
2020-01-13,//da-announcement,2,1,11.11111111111111,210
2020-01-13,/courses,1,1,100,0
2020-01-13,/for-employers,1,4,100,0
2020-01-13,/courses,1,2,33.33333333333333,38
2020-01-13,/courses,1,3,100,0
2020-01-13,/courses,3,7,33.33333333333333,70.85714285714286
2020-01-13,/courses,1,1,33.33333333333333,16
2020-01-13,/about,1,1,100,0
2020-01-13,/blog,3,4,100,0
2020-01-13,/courses,4,1,50,60
2020-01-13,/blog,1,1,100,0
2020-01-13,/courses,1,1,11.11111111111111,729
2020-01-13,/pre-course-work,2,1,9.090909090909092,529
2020-01-13,/events,7,1,25,94
2020-01-13,/events,5,1,20,107
2020-01-13,/events,1,1,20,56
2020-01-13,/courses,2,2,33.33333333333333,59.5
2020-01-13,/about,3,1,50,8
2020-01-13,/events,5,1,10,673
2020-01-13,/events,3,1,3.571428571428571,1022
2020-01-13,/for-employers,2,1,100,0
2020-01-13,/courses,4,1,100,0
2020-01-13,/about,11,2,100,0
2020-01-13,//da-announcement,2,1,100,0
2020-01-13,/blog,3,1,100,0
2020-01-13,/courses,4,1,50,322
2020-01-13,/digital-careers,6,1,16.666666666666664,453
2020-01-13,/about,11,1,11.11111111111111,509
2020-01-13,/about,6,1,33.33333333333333,30
2020-01-13,/blog,1,1,8.333333333333332,442
2020-01-13,/courses,10,2,10,1472
2020-01-13,/courses,13,4,100,0
2020-01-13,/courses,3,1,12.5,542
2020-01-13,/for-employers,7,1,20,87
2020-01-13,/blog,1,3,100,0
2020-01-13,/courses,3,1,6.25,1025
2020-01-13,/about,1,4,50,369.25
2020-01-13,/courses,2,1,9.090909090909092,291
2020-01-13,/courses,3,3,25,146
2020-01-13,/blog,4,8,100,0
2020-01-13,//da-announcement,5,3,50,11.5
2020-01-13,/courses,8,1,50,7
2020-01-13,/courses,1,2,50,7
2020-01-13,/events,4,1,7.142857142857142,454
2020-01-13,/courses,1,2,16.666666666666664,123
2020-01-13,/blog,5,1,100,0
2020-01-13,/blog,8,1,33.33333333333333,141
2020-01-13,/courses,1,5,100,0
2020-01-13,/blog,1,2,100,0
2020-01-13,//da-announcement,2,1,10,437
2020-01-13,/courses,4,1,100,0
2020-01-13,/courses,5,2,100,0
2020-01-13,/about,3,1,16.666666666666664,43
2020-01-13,/courses,1,2,33.33333333333333,302.5
2020-01-13,//da-announcement,1,1,9.090909090909092,680
2020-01-13,/courses,10,1,20,122
2020-01-13,/about,2,2,33.33333333333333,460
2020-01-13,/courses,3,4,20,183
2020-01-13,/blog,2,1,6.25,1673
2020-01-13,/about,1,1,16.666666666666664,189
2020-01-13,/courses,2,1,25,18
2020-01-13,/about,3,1,50,489
2020-01-13,/about,1,1,25,238
2020-01-13,/blog,2,3,100,0
2020-01-13,/courses,3,1,5,3777
2020-01-13,/courses,4,1,100,0
2020-01-13,/blog,5,5,100,0
2020-01-13,/black-friday-lottery,6,1,33.33333333333333,82
2020-01-13,//da-announcement,7,1,12.5,1741
2020-01-13,/courses,9,1,50,23
2020-01-13,/courses,2,1,100,0
2020-01-13,/courses,4,1,20,268
2020-01-13,/admissions-track,5,1,50,610
2020-01-13,/blog,8,1,20,100
2020-01-13,/blog,1,1,100,0
2020-01-13,/admissions-track,6,9,50,429.1666666666667
2020-01-13,/for-employers,4,1,10,399
2020-01-13,/courses,5,1,20,162
2020-01-13,/for-employers,7,1,33.33333333333333,36
2020-01-13,/courses,1,1,25,264
2020-01-13,/blog,2,1,12.5,292
2020-01-13,/courses,14,1,50,11
2020-01-13,/courses,8,1,7.142857142857142,1367
2020-01-13,/about,1,1,50,32
2020-01-13,/for-employers,3,1,11.11111111111111,1027
2020-01-13,/digital-careers,9,1,100,0
2020-01-13,/courses,1,6,100,0
2020-01-13,/courses,2,1,33.33333333333333,36
2020-01-13,/courses,3,1,33.33333333333333,121
2020-01-13,/for-employers,5,1,50,17
2020-01-13,/store,6,1,100,0
2020-01-13,/blog,1,1,20,247
2020-01-13,//da-announcement,2,1,50,5
2020-01-13,/courses,1,1,100,0
2020-01-13,/courses,3,3,100,0
2020-01-13,/courses,1,1,50,21
2020-01-13,/courses,10,3,100,0
2020-01-13,/courses,2,3,100,0
2020-01-13,/courses,3,5,100,0
2020-01-13,/courses,4,1,14.285714285714285,366
2020-01-13,/blog,5,1,100,0
2020-01-13,/courses,6,1,33.33333333333333,509
2020-01-13,/courses,1,2,100,0
2020-01-13,/courses,1,2,16.666666666666664,575.5
2020-01-13,/glasgow,3,2,33.33333333333333,44
2020-01-13,/courses,2,1,50,20
2020-01-13,/courses,3,1,50,49
2020-01-13,/admissions-track,5,1,20,57
2020-01-13,/pre-course-work,1,3,100,0
2020-01-13,//da-announcement,4,1,100,0
2020-01-13,/events,2,1,6.666666666666667,276
2020-01-13,/blog,3,1,12.5,823
2020-01-13,/for-employers,1,1,16.666666666666664,1512
2020-01-13,/courses,7,1,50,141
2020-01-13,//da-announcement,3,18,100,0
2020-01-13,//da-announcement,1,1,12.5,151
2020-01-13,/courses,13,1,100,0
2020-01-13,/courses,2,1,100,0
2020-01-13,/courses,3,11,100,0
2020-01-13,/digital-careers,1,9,100,0
2020-01-13,/courses,3,1,20,188
2020-01-13,//da-announcement,1,1,9.090909090909092,849.5
2020-01-13,/events,1,3,14.285714285714285,368.5
2020-01-13,/blog,1,1,100,0
2020-01-13,/courses,11,1,7.6923076923076925,393
2020-01-13,/store,3,1,100,0
2020-01-13,/blog,2,1,100,0
2020-01-13,//da-announcement,1,1,33.33333333333333,102
2020-01-14,/about,1,3,50,16.333333333333332
2020-01-14,/blog,2,1,100,0
2020-01-14,/for-employers,3,1,33.33333333333333,82
2020-01-14,/courses,5,1,20,50
2020-01-14,//da-announcement,7,1,50,1
2020-01-14,/blog,1,1,25,60
2020-01-14,/blog,1,1,50,176
2020-01-14,/blog,1,1,9.090909090909092,4068
2020-01-14,/blog,10,1,100,0
2020-01-14,/blog,3,1,100,0
2020-01-14,/courses,5,1,14.285714285714285,103
2020-01-14,//da-announcement,1,1,11.11111111111111,454
2020-01-14,/events,2,1,50,19
2020-01-14,/about,1,2,50,502.5
2020-01-14,/courses,3,2,100,0
2020-01-14,/courses,1,1,20,306
2020-01-14,/courses,2,6,100,0
2020-01-14,/blog,8,1,50,206
2020-01-14,/blog,2,1,100,0
2020-01-14,/about,4,2,100,0
2020-01-14,//da-announcement,2,8,33.33333333333333,62.25
2020-01-14,/courses,1,4,25,74.5
2020-01-14,/edinburgh,2,1,100,0
2020-01-14,/blog,1,1,100,0
2020-01-14,/courses,2,1,16.666666666666664,815
2020-01-14,/blog,2,2,100,0
2020-01-14,/blog,6,2,100,0
2020-01-14,/courses,1,1,33.33333333333333,120
2020-01-14,/courses,1,2,16.666666666666664,198
2020-01-14,/courses,2,3,100,0
2020-01-14,/blog,2,1,50,4
2020-01-14,/courses,1,1,25,145
2020-01-14,/blog,2,1,100,0
2020-01-14,/blog,4,1,9.090909090909092,2040
2020-01-14,/blog,1,3,100,0
2020-01-14,/courses,1,11,25,58
2020-01-14,/courses,1,1,100,0
2020-01-14,/courses,1,1,100,0
2020-01-14,/courses,2,2,33.33333333333333,417
2020-01-14,//da-announcement,1,1,11.11111111111111,263
2020-01-14,/blog,4,4,100,0
2020-01-14,/courses,1,1,33.33333333333333,14
2020-01-14,/courses,1,3,25,286
2020-01-14,/blog,2,2,100,0
2020-01-14,//da-announcement,13,1,100,0
2020-01-14,/blog,1,1,10,175
2020-01-14,/courses,4,1,20,37
2020-01-14,/blog,4,1,100,0
2020-01-14,/digital-careers,8,1,100,0
2020-01-14,/courses,1,1,100,0
2020-01-14,/courses,1,1,50,29
2020-01-14,//da-announcement,1,3,100,0
2020-01-14,/pre-course-work,1,3,100,0
2020-01-14,/courses,2,1,100,0
2020-01-14,/courses,3,1,14.285714285714285,2134
2020-01-14,/courses,4,1,25,310
2020-01-14,/blog,5,1,14.285714285714285,1103
2020-01-14,/blog,1,1,100,0
2020-01-14,//da-announcement,2,1,50,33
2020-01-14,/courses,3,1,10,587
2020-01-14,/digital-careers,1,1,12.5,74
2020-01-14,/courses,2,1,16.666666666666664,265
2020-01-14,/blog,5,1,16.666666666666664,1581
2020-01-14,/events,1,1,50,292
2020-01-14,/blog,12,1,100,0
2020-01-14,/courses,2,1,16.666666666666664,192
2020-01-14,//da-announcement,3,4,50,20.5
2020-01-14,/blog,3,2,100,0
2020-01-14,/store,1,3,100,0
2020-01-14,/blog,10,1,100,0
2020-01-14,/courses,2,2,33.33333333333333,431
2020-01-14,/about,3,1,50,14
2020-01-14,/courses,4,1,33.33333333333333,44
2020-01-14,/courses,6,5,100,0
2020-01-14,/courses,9,1,100,0
2020-01-14,/courses,1,2,100,0
2020-01-14,/courses,3,1,20,48
2020-01-14,/about,5,1,100,0
2020-01-14,//da-announcement,6,1,33.33333333333333,46
2020-01-14,/events,1,1,7.142857142857142,239
2020-01-14,/courses,2,2,100,0
2020-01-14,/courses,3,3,16.666666666666664,144
2020-01-14,/blog,1,1,33.33333333333333,150
2020-01-14,/blog,11,3,100,0
2020-01-14,/courses,1,1,20,1565
2020-01-14,/blog,11,1,100,0
2020-01-14,/courses,13,1,16.666666666666664,156
2020-01-14,/courses,2,1,33.33333333333333,171
2020-01-14,/courses,20,9,100,0
2020-01-14,/courses,5,1,100,0
2020-01-14,/courses,6,2,100,0
2020-01-14,/courses,8,1,100,0
2020-01-14,/events,1,2,25,179
2020-01-14,/about,4,2,33.33333333333333,25
2020-01-14,/courses,5,3,50,273.6666666666667
2020-01-14,/courses,9,1,16.666666666666664,191
2020-01-14,/edinburgh,1,1,20,79
2020-01-14,/courses,16,1,100,0
2020-01-14,/courses,3,1,8.333333333333332,700
2020-01-14,/about,6,2,33.33333333333333,166.5
2020-01-14,/courses,2,1,50,91
2020-01-14,/events,1,1,12.5,290.5
2020-01-14,/blog,2,1,100,0
2020-01-14,/blog,4,1,100,0
2020-01-14,/courses,8,1,16.666666666666664,394
2020-01-14,/courses,1,1,8.333333333333332,303
2020-01-14,//da-announcement,1,1,100,0
2020-01-14,/courses,2,3,100,0
2020-01-14,/blog,3,1,100,0
2020-01-14,/blog,7,1,100,0
2020-01-14,/courses,2,2,33.33333333333333,55
2020-01-14,//da-announcement,6,1,100,0
2020-01-14,/events,1,1,16.666666666666664,88
2020-01-14,/events,2,1,33.33333333333333,25
2020-01-14,/courses,3,1,50,43
2020-01-14,/for-employers,4,1,100,0
2020-01-14,/courses,7,1,25,64
2020-01-14,/glasgow,8,1,100,0
2020-01-14,/courses,1,1,100,0
2020-01-14,/for-employers,10,1,50,12
2020-01-14,/admissions-track,2,2,50,16
2020-01-14,/courses,3,2,50,32.5
2020-01-14,/courses,4,3,100,0
2020-01-14,/courses,9,1,5.88235294117647,504
2020-01-14,/courses,2,1,50,143
2020-01-14,/courses,3,1,25,158
2020-01-14,/events,4,1,20,190
2020-01-14,/for-employers,8,1,50,10
2020-01-14,/courses,1,1,33.33333333333333,208
2020-01-14,/courses,2,6,50,28.5
2020-01-14,//da-announcement,4,2,50,22
2020-01-14,/courses,5,1,100,0
2020-01-14,/blog,1,1,6.666666666666667,1106
2020-01-14,/for-employers,4,2,33.33333333333333,95.5
2020-01-14,/about,2,1,33.33333333333333,15
2020-01-14,/blog,3,1,100,0
2020-01-14,/about,2,1,50,146
2020-01-14,/courses,4,1,16.666666666666664,216
2020-01-14,/courses,1,1,100,0
2020-01-14,/admissions-track,4,2,100,0
2020-01-14,//da-announcement,1,1,25,86
2020-01-14,/courses,2,1,14.285714285714285,130
2020-01-14,/courses,5,2,20,474
2020-01-14,/for-employers,1,1,50,81
2020-01-14,/courses,7,1,16.666666666666664,349
2020-01-14,/courses,2,1,50,60
2020-01-14,//da-announcement,5,1,14.285714285714285,263
2020-01-14,/blog,6,1,16.666666666666664,191
2020-01-14,/blog,7,26,100,0
2020-01-14,/courses,9,2,11.11111111111111,221.5
2020-01-14,/blog,1,1,100,0
2020-01-14,//da-announcement,2,37,100,0
2020-01-14,/events,1,1,7.6923076923076925,900
2020-01-14,/courses,13,1,12.5,1738
2020-01-14,/about,17,1,25,776
2020-01-14,/events,2,1,5.88235294117647,638
2020-01-14,/courses,3,5,100,0
2020-01-14,/courses,4,1,20,128
2020-01-14,/about,5,4,100,0
2020-01-14,/for-employers,7,1,14.285714285714285,1523
2020-01-14,/courses,1,4,50,146.8
2020-01-14,/blog,2,1,20,92
2020-01-14,/for-employers,5,1,16.666666666666664,499
2020-01-14,/courses,7,2,50,80.5
2020-01-14,/blog,10,1,100,0
2020-01-14,/courses,2,4,100,0
2020-01-14,/about,17,1,20,518
2020-01-14,/courses,2,9,100,0
2020-01-14,/for-employers,3,1,50,65
2020-01-14,/blog,2,1,33.33333333333333,34
2020-01-14,/blog,1,15,100,0
2020-01-14,//da-announcement,11,3,33.33333333333333,53.333333333333336
2020-01-14,//da-announcement,2,1,100,0
2020-01-14,/courses,3,1,25,882
2020-01-14,/courses,1,3,25,286.6666666666667
2020-01-14,/glasgow,1,2,33.33333333333333,104.5
2020-01-14,/courses,3,1,7.142857142857142,561
2020-01-14,/blog,1,1,100,0
2020-01-14,/blog,1,1,100,0
2020-01-14,/for-employers,3,1,16.666666666666664,520.5
2020-01-14,/courses,4,2,20,385.6666666666667
2020-01-15,/events,1,1,16.666666666666664,408
2020-01-15,/courses,17,12,100,0
2020-01-15,/courses,2,1,12.5,303
2020-01-15,/about,23,1,6.666666666666667,359
2020-01-15,/digital-careers,3,2,100,0
2020-01-15,/events,5,1,33.33333333333333,30
2020-01-15,/courses,6,1,16.666666666666664,1463
2020-01-15,/courses,1,1,100,0
2020-01-15,/courses,1,1,33.33333333333333,29
2020-01-15,/about,3,4,50,36.25
2020-01-15,/courses,6,1,50,18
2020-01-15,/for-employers,1,1,25,263
2020-01-15,/about,1,1,100,0
2020-01-15,/courses,1,1,50,10
2020-01-15,/courses,2,1,16.666666666666664,266
2020-01-15,/courses,4,1,3.7037037037037033,1459
2020-01-15,/courses,1,2,100,0
2020-01-15,//da-announcement,1,1,16.666666666666664,419
2020-01-15,/courses,2,1,33.33333333333333,49
2020-01-15,/courses,6,1,5.88235294117647,609
2020-01-15,/courses,8,2,12.5,188.5
2020-01-15,/courses,1,1,25,166
2020-01-15,/courses,2,1,25,876
2020-01-15,/events,1,1,2.564102564102564,814
2020-01-15,/about,7,4,100,0
2020-01-15,/courses,1,1,33.33333333333333,809
2020-01-15,/courses,1,1,50,36
2020-01-15,/for-employers,1,1,50,7
2020-01-15,/pre-course-work,2,2,50,386.5
2020-01-15,//da-announcement,16,1,50,40
2020-01-15,/courses,1,4,100,0
2020-01-15,/blog,3,2,50,459.5
2020-01-15,/courses,1,1,25,104
2020-01-15,//da-announcement,1,1,100,0
2020-01-15,//da-announcement,7,1,100,0
2020-01-15,/courses,1,8,100,0
2020-01-15,/courses,2,1,16.666666666666664,169
2020-01-15,/courses,1,1,8.333333333333332,213
2020-01-15,/courses,1,7,33.33333333333333,85.85714285714286
2020-01-15,/about,1,3,100,0
2020-01-15,/about,1,1,20,133
2020-01-15,//da-announcement,2,1,100,0
2020-01-15,//da-announcement,3,1,50,15
2020-01-15,/courses,1,2,100,0
2020-01-15,/courses,2,5,100,0
2020-01-15,/courses,1,1,33.33333333333333,183
2020-01-15,//da-announcement,6,1,100,0
2020-01-15,//da-announcement,5,1,16.666666666666664,255
2020-01-15,/blog,3,1,14.285714285714285,103
2020-01-15,//da-announcement,7,2,20,150
2020-01-15,/for-employers,3,1,7.6923076923076925,199
2020-01-15,//da-announcement,5,1,4.166666666666666,4193
2020-01-15,//da-announcement,1,2,33.33333333333333,15
2020-01-15,/courses,2,1,50,108
2020-01-15,/blog,4,1,11.11111111111111,475
2020-01-15,/courses,5,1,12.5,80
2020-01-15,/blog,6,1,100,0
2020-01-15,/courses,1,1,100,0
2020-01-15,/blog,2,1,100,0
2020-01-15,/blog,8,1,100,0
2020-01-15,/courses,1,1,100,0
2020-01-15,/about,11,1,25,73
2020-01-15,/for-employers,15,1,33.33333333333333,53
2020-01-15,/courses,2,1,16.666666666666664,87
2020-01-15,/courses,3,1,20,143
2020-01-15,/courses,4,1,9.090909090909092,244
2020-01-15,/courses,6,1,25,40
2020-01-15,/courses,10,1,25,72
2020-01-15,/blog,11,4,100,0
2020-01-15,/admissions-track,2,1,50,30
2020-01-15,/blog,3,1,100,0
2020-01-15,/admissions-track,4,1,10,309
2020-01-15,/courses,5,1,16.666666666666664,201
2020-01-15,/about,8,1,14.285714285714285,159
2020-01-15,/about,3,1,100,0
2020-01-15,/edinburgh,4,1,50,203
2020-01-15,/courses,1,1,20,93
2020-01-15,/courses,11,1,20,125
2020-01-15,/events,12,3,100,0
2020-01-15,/courses,13,1,25,14
2020-01-15,/digital-careers,2,1,10,887
2020-01-15,/events,3,1,7.142857142857142,898
2020-01-15,/edinburgh,4,2,100,0
2020-01-15,/about,5,1,100,0
2020-01-15,/courses,6,1,33.33333333333333,1
2020-01-15,/about,7,1,100,0
2020-01-15,/courses,8,1,20,293.6666666666667
2020-01-15,/blog,9,1,100,0
2020-01-15,/courses,2,1,50,9
2020-01-15,/blog,4,1,33.33333333333333,131
2020-01-15,/courses,7,1,33.33333333333333,105
2020-01-15,//da-announcement,13,1,7.6923076923076925,279
2020-01-15,/blog,3,1,100,0
2020-01-15,/blog,4,1,12.5,823
2020-01-15,/blog,5,1,100,0
2020-01-15,/courses,1,5,100,0
2020-01-15,//da-announcement,3,1,100,0
2020-01-15,/courses,3,5,100,0
2020-01-15,//da-announcement,2,1,20,221
2020-01-15,/about,3,2,50,6.5
2020-01-15,/courses,3,1,11.11111111111111,271
2020-01-15,/about,1,1,20,95
2020-01-15,/blog,2,1,100,0
2020-01-15,//da-announcement,4,1,33.33333333333333,47
2020-01-15,/blog,1,1,100,0
2020-01-15,/courses,3,1,8.333333333333332,357
2020-01-15,/for-employers,2,1,50,282
2020-01-15,/black-friday-lottery,1,1,100,0
2020-01-15,/about,2,3,33.33333333333333,153.66666666666666
2020-01-15,/about,4,4,50,26
2020-01-15,/courses,3,1,100,0
2020-01-15,/about,1,5,50,53
2020-01-15,/courses,2,3,100,0
2020-01-15,/blog,3,1,50,220
2020-01-15,/courses,4,6,100,0
2020-01-15,//da-announcement,5,1,11.11111111111111,381
2020-01-15,/glasgow,9,1,100,0
2020-01-15,/courses,1,2,33.33333333333333,84.5
2020-01-15,/courses,1,1,20,85
2020-01-15,/courses,1,1,33.33333333333333,24
2020-01-15,/pre-course-work,1,5,50,320.4
2020-01-15,/courses,2,1,33.33333333333333,46
2020-01-15,/edinburgh,5,1,100,0
2020-01-15,/events,11,1,50,2
2020-01-15,/courses,2,6,100,0
2020-01-15,/courses,39,2,33.33333333333333,81.5
2020-01-15,/blog,9,1,100,0
2020-01-15,//da-announcement,3,4,20,52
2020-01-15,/courses,2,1,33.33333333333333,21
2020-01-15,/blog,3,1,100,0
2020-01-15,/digital-careers,1,1,7.6923076923076925,615
2020-01-15,/courses,2,1,100,0
2020-01-15,/events,1,1,50,96
2020-01-15,//da-announcement,8,1,50,49
2020-01-15,/courses,1,1,10,180
2020-01-15,/courses,16,1,50,68
2020-01-15,/about,1,1,33.33333333333333,38
2020-01-15,/blog,3,1,100,0
2020-01-15,/for-employers,5,1,4.545454545454546,1147
2020-01-15,/courses,1,1,50,14
2020-01-15,/courses,2,1,50,131
2020-01-15,/courses,4,1,100,0
2020-01-15,/events,9,2,100,0
2020-01-15,/blog,1,1,100,0
2020-01-15,/courses,6,1,7.6923076923076925,245
2020-01-15,/courses,1,1,33.33333333333333,204
2020-01-15,/courses,12,1,12.5,691
2020-01-15,/courses,3,1,14.285714285714285,247
2020-01-15,/courses,1,1,16.666666666666664,911
2020-01-15,/courses,12,1,7.6923076923076925,549
2020-01-15,/courses,15,1,33.33333333333333,19
2020-01-15,/courses,2,1,16.666666666666664,1237
2020-01-15,/for-employers,25,1,25,116
2020-01-15,/courses,6,1,100,0
2020-01-15,/courses,2,3,100,0
2020-01-15,/courses,3,1,4,1274
2020-01-15,/events,1,1,50,8
2020-01-15,/courses,2,1,50,43
2020-01-15,/courses,1,3,100,0
2020-01-15,/events,1,1,20,166
2020-01-15,/courses,1,1,11.11111111111111,169
2020-01-15,/courses,13,1,33.33333333333333,10
2020-01-15,/courses,3,1,25,75
2020-01-15,/courses,1,2,11.11111111111111,221.5
2020-01-15,/admissions-track,4,1,33.33333333333333,35
2020-01-15,/blog,4,1,20,94
2020-01-15,/events,2,1,33.33333333333333,138
2020-01-15,/events,2,1,100,0
2020-01-15,/events,2,1,25,364
2020-01-15,/black-friday-lottery,1,1,100,0
2020-01-15,/glasgow,3,1,14.285714285714285,181
2020-01-15,/courses,1,1,100,0
2020-01-15,/courses,6,1,7.6923076923076925,807
2020-01-15,/courses,3,3,100,0
2020-01-15,//da-announcement,1,1,14.285714285714285,299
2020-01-15,/blog,14,1,50,5
2020-01-15,//da-announcement,2,1,100,0
2020-01-15,/blog,1,1,10,521
2020-01-15,/about,2,2,33.33333333333333,21
2020-01-15,/courses,6,1,8.333333333333332,3831
2020-01-15,/black-friday-lottery,2,1,20,231
2020-01-16,/courses,0,1,16.666666666666664,111
2020-01-16,//da-announcement,1,1,16.666666666666664,71
2020-01-16,/admissions-track,10,1,16.666666666666664,200
2020-01-16,/blog,11,1,100,0
2020-01-16,/blog,2,1,6.25,776
2020-01-16,/about,4,1,50,14
2020-01-16,/events,5,1,14.285714285714285,207
2020-01-16,/about,6,1,100,0
2020-01-16,/courses,7,1,12.5,526
2020-01-16,/courses,9,1,14.285714285714285,881
2020-01-16,/events,1,1,50,1
2020-01-16,/courses,1,2,33.33333333333333,192.5
2020-01-16,/courses,2,2,20,87
2020-01-16,/events,1,1,9.090909090909092,185
2020-01-16,/courses,2,1,100,0
2020-01-16,/courses,1,1,33.33333333333333,31
2020-01-16,//da-announcement,3,1,12.5,1101
2020-01-16,//da-announcement,4,1,16.666666666666664,133
2020-01-16,//da-announcement,1,1,20,1258
2020-01-16,/admissions-track,10,2,100,0
2020-01-16,/courses,17,1,100,0
2020-01-16,/courses,3,4,33.33333333333333,314.75
2020-01-16,/for-employers,3,1,100,0
2020-01-16,/events,1,1,33.33333333333333,51
2020-01-16,/events,1,2,50,368
2020-01-16,/blog,3,1,100,0
2020-01-16,/courses,1,1,16.666666666666664,366
2020-01-16,/admissions-track,2,1,100,0
2020-01-16,/courses,1,1,25,926
2020-01-16,/courses,1,1,12.5,807
2020-01-16,/courses,1,1,33.33333333333333,76
2020-01-16,/courses,1,1,20,1872
2020-01-16,/blog,2,1,100,0
2020-01-16,/blog,1,1,100,0
2020-01-16,/edinburgh,1,1,7.6923076923076925,377
2020-01-16,/blog,1,1,50,157
2020-01-16,/about,2,3,100,0
2020-01-16,/blog,1,1,12.5,250
2020-01-16,/admissions-track,1,1,14.285714285714285,77
2020-01-16,/edinburgh,1,1,50,307
2020-01-16,/about,1,1,16.666666666666664,204
2020-01-16,/courses,1,1,33.33333333333333,88
2020-01-16,/courses,3,1,100,0
2020-01-16,/for-employers,1,2,33.33333333333333,52.5
2020-01-16,/admissions-track,1,2,50,32.5
2020-01-16,/courses,2,1,50,12
2020-01-16,/courses,1,1,9.090909090909092,287
2020-01-16,/courses,1,1,20,282.5
2020-01-16,/courses,1,2,100,0
2020-01-16,/blog,1,2,100,0
2020-01-16,/events,3,1,100,0
2020-01-16,/blog,1,1,100,0
2020-01-16,/blog,1,1,100,0
2020-01-16,/courses,1,1,50,96
2020-01-16,/blog,1,2,100,0
2020-01-16,/about,3,1,10,258
2020-01-16,/courses,5,1,100,0
2020-01-16,/events,1,1,25,47
2020-01-16,/blog,2,1,33.33333333333333,1393
2020-01-16,/courses,4,3,33.33333333333333,444
2020-01-16,/blog,1,1,100,0
2020-01-16,/courses,5,1,9.090909090909092,750
2020-01-16,/courses,1,1,9.090909090909092,259
2020-01-16,/blog,10,1,100,0
2020-01-16,/courses,2,4,100,0
2020-01-16,/courses,3,1,100,0
2020-01-16,/courses,1,1,50,24
2020-01-16,/blog,2,1,11.11111111111111,55
2020-01-16,/courses,6,1,100,0
2020-01-16,/blog,7,1,100,0
2020-01-16,/blog,1,1,50,591
2020-01-16,/blog,2,1,50,3
2020-01-16,/events,3,2,100,0
2020-01-16,/for-employers,4,2,50,109.5
2020-01-16,/events,5,1,33.33333333333333,80
2020-01-16,/for-employers,6,1,100,0
2020-01-16,/events,8,22,100,2.8
2020-01-16,/courses,9,1,100,0
2020-01-16,/courses,2,1,16.666666666666664,155
2020-01-16,//da-announcement,3,1,20,102
2020-01-16,/events,4,1,100,0
2020-01-16,/edinburgh,5,1,100,0
2020-01-16,/courses,1,2,50,16
2020-01-16,/courses,3,1,8.333333333333332,456
2020-01-16,/courses,7,1,14.285714285714285,308
2020-01-16,//da-announcement,2,1,33.33333333333333,82
2020-01-16,//da-announcement,1,1,50,34
2020-01-16,/digital-careers,13,1,50,23
2020-01-16,/digital-careers,2,1,33.33333333333333,153
2020-01-16,/courses,3,2,11.11111111111111,503.5
2020-01-16,/blog,5,2,20,267
